 3.1065462e-02  4.0587775e-02  8.5190303e-02
 3.2127705e-02  3.7916039e-02  8.3654636e-02
 3.3207157e-02  3.5483723e-02  8.2191348e-02
 3.4303779e-02  3.3270960e-02  8.0800146e-02
 3.5417530e-02  3.1258884e-02  7.9479546e-02
 3.6548370e-02  2.9429651e-02  7.8227230e-02
 3.7696257e-02  2.7766453e-02  7.7040318e-02
 3.8861148e-02  2.6253540e-02  7.5915539e-02
 4.0043000e-02  2.4876249e-02  7.4849327e-02
 4.1241772e-02  2.3621016e-02  7.3837887e-02
 4.2457417e-02  2.2475389e-02  7.2877280e-02
 4.3689892e-02  2.1427997e-02  7.1963529e-02
 4.4939151e-02  2.0468506e-02  7.1092713e-02
 4.6205148e-02  1.9587553e-02  7.0261055e-02
 4.7487836e-02  1.8776665e-02  6.9464990e-02
 4.8787169e-02  1.8028193e-02  6.8701251e-02
 5.0103099e-02  1.7335250e-02  6.7966967e-02
 5.1435577e-02  1.6691673e-02  6.7259723e-02
 5.2784555e-02  1.6092000e-02  6.6577527e-02
 5.4149981e-02  1.5531454e-02  6.5918672e-02
 5.5531808e-02  1.5005910e-02  6.5281542e-02
 5.6929982e-02  1.4511839e-02  6.4664473e-02
 5.8344454e-02  1.4046228e-02  6.4065721e-02
 5.9775172e-02  1.3606477e-02  6.3483574e-02
 6.1222081e-02  1.3190311e-02  6.2916516e-02
 6.2685130e-02  1.2795712e-02  6.2363351e-02
 6.4164264e-02  1.2420859e-02  6.1823162e-02
 6.5659429e-02  1.2064086e-02  6.1295129e-02
 6.7170571e-02  1.1723828e-02  6.0778315e-02
 6.8697633e-02  1.1398593e-02  6.0271563e-02
 7.0240559e-02  1.1086976e-02  5.9773513e-02
 7.1799292e-02  1.0787698e-02  5.9282661e-02
 7.3373776e-02  1.0499659e-02  5.8797436e-02
 7.4963952e-02  1.0221933e-02  5.8316306e-02
 7.6569762e-02  9.9537039e-03  5.7837950e-02
 7.8191147e-02  9.6941800e-03  5.7361424e-02
 7.9828047e-02  9.4425489e-03  5.6886223e-02
 8.1480401e-02  9.1980092e-03  5.6412207e-02
 8.3148150e-02  8.9598507e-03  5.5939474e-02
 8.4831232e-02  8.7275281e-03  5.5468317e-02
 8.6529584e-02  8.5006877e-03  5.4999292e-02
 8.8243145e-02  8.2791488e-03  5.4533265e-02
 8.9971851e-02  8.0628684e-03  5.4071261e-02
 9.1715639e-02  7.8519055e-03  5.3614134e-02
 9.3474445e-02  7.6463755e-03  5.3162285e-02
 9.5248203e-02  7.4463713e-03  5.2715602e-02
 9.7036850e-02  7.2518582e-03  5.2273631e-02
 9.8840318e-02  7.0625869e-03  5.1835864e-02
 1.0065854e-01  6.8780886e-03  5.1402019e-02
 1.0249145e-01  6.6977790e-03  5.0972241e-02
 1.0433899e-01  6.5211351e-03  5.0547088e-02
 1.0620107e-01  6.3478679e-03  5.0127126e-02
 1.0807765e-01  6.1780144e-03  4.9712355e-02
 1.0996863e-01  6.0119013e-03  4.9302021e-02
 1.1187397e-01  5.8499905e-03  4.8895030e-02
 1.1379358e-01  5.6926759e-03  4.8490539e-02
 1.1572739e-01  5.5401302e-03  4.8088190e-02
 1.1767534e-01  5.3922688e-03  4.7688036e-02
 1.1963736e-01  5.2488180e-03  4.7290432e-02
 1.2161336e-01  5.1094148e-03  4.6895897e-02
 1.2360328e-01  4.9736736e-03  4.6504881e-02
 1.2560705e-01  4.8411957e-03  4.6117632e-02
 1.2762459e-01  4.7115391e-03  4.5734334e-02
 1.2965582e-01  4.5841867e-03  4.5355314e-02
 1.3170068e-01  4.4585583e-03  4.4981031e-02
 1.3375908e-01  4.3340837e-03  4.4611842e-02
 1.3583095e-01  4.2102980e-03  4.4247610e-02
 1.3791622e-01  4.0868941e-03  4.3887434e-02
 1.4001481e-01  3.9637045e-03  4.3530008e-02
 1.4212664e-01  3.8406593e-03  4.3174610e-02
 1.4425163e-01  3.7177837e-03  4.2821670e-02
 1.4638971e-01  3.5952643e-03  4.2472131e-02
 1.4854079e-01  3.4735484e-03  4.2126285e-02
 1.5070480e-01  3.3533808e-03  4.1783355e-02
 1.5288166e-01  3.2356975e-03  4.1442135e-02
 1.5507129e-01  3.1214026e-03  4.1101916e-02
 1.5727360e-01  3.0111569e-03  4.0762914e-02
 1.5948852e-01  2.9052910e-03  4.0426131e-02
 1.6171597e-01  2.8038434e-03  4.0093012e-02
 1.6395586e-01  2.7066650e-03  3.9765015e-02
 1.6620810e-01  2.6135484e-03  3.9442998e-02
 1.6847263e-01  2.5243645e-03  3.9126669e-02
 1.7074935e-01  2.4391668e-03  3.8814741e-02
 1.7303818e-01  2.3582056e-03  3.8505713e-02
 1.7533904e-01  2.2818129e-03  3.8198644e-02
 1.7765184e-01  2.2102070e-03  3.7893635e-02
 1.7997650e-01  2.1433565e-03  3.7591655e-02
 1.8231292e-01  2.0810124e-03  3.7293490e-02
 1.8466104e-01  2.0228693e-03  3.6998753e-02
 1.8702075e-01  1.9687017e-03  3.6706316e-02
 1.8939197e-01  1.9183650e-03  3.6415560e-02
 1.9177462e-01  1.8716739e-03  3.6126821e-02
 1.9416860e-01  1.8282714e-03  3.5841012e-02
 1.9657384e-01  1.7876083e-03  3.5559193e-02
 1.9899024e-01  1.7490607e-03  3.5282122e-02
 2.0141770e-01  1.7120803e-03  3.5009946e-02
 2.0385615e-01  1.6762794e-03  3.4742425e-02
 2.0630550e-01  1.6414827e-03  3.4479463e-02
 2.0876564e-01  1.6078060e-03  3.4221359e-02
 2.1123650e-01  1.5756717e-03  3.3968488e-02
 2.1371798e-01  1.5456250e-03  3.3720790e-02
 2.1620999e-01  1.5180122e-03  3.3477740e-02
 2.1871243e-01  1.4927490e-03  3.3238886e-02
 2.2122523e-01  1.4693238e-03  3.3004173e-02
 2.2374828e-01  1.4470143e-03  3.2773751e-02
 2.2628149e-01  1.4252184e-03  3.2547815e-02
 2.2882476e-01  1.4037340e-03  3.2326592e-02
 2.3137802e-01  1.3827773e-03  3.2110439e-02
 2.3394115e-01  1.3627065e-03  3.1900227e-02
 2.3651407e-01  1.3437111e-03  3.1697238e-02
 2.3909668e-01  1.3257434e-03  3.1502095e-02
 2.4168888e-01  1.3086643e-03  3.1313900e-02
 2.4429059e-01  1.2923814e-03  3.1130712e-02
 2.4690170e-01  1.2768694e-03  3.0950744e-02
 2.4952213e-01  1.2621186e-03  3.0773129e-02
 2.5215176e-01  1.2480571e-03  3.0597880e-02
 2.5479052e-01  1.2344952e-03  3.0425321e-02
 2.5743829e-01  1.2211857e-03  3.0255408e-02
 2.6009498e-01  1.2079998e-03  3.0087561e-02
 2.6276050e-01  1.1950301e-03  2.9921106e-02
 2.6543475e-01  1.1824744e-03  2.9755837e-02
 2.6811762e-01  1.1704063e-03  2.9592498e-02
 2.7080902e-01  1.1586551e-03  2.9432919e-02
 2.7350885e-01  1.1468721e-03  2.9279538e-02
 2.7621702e-01  1.1347090e-03  2.9134427e-02
 2.7893341e-01  1.1220004e-03  2.8998009e-02
 2.8165793e-01  1.1088446e-03  2.8868255e-02
 2.8439049e-01  1.0955042e-03  2.8741632e-02
 2.8713098e-01  1.0821946e-03  2.8615239e-02
 2.8987929e-01  1.0689706e-03  2.8488343e-02
 2.9263534e-01  1.0558050e-03  2.8362238e-02
 2.9539901e-01  1.0426942e-03  2.8238637e-02
 2.9817021e-01  1.0296265e-03  2.8118379e-02
 3.0094883e-01  1.0165165e-03  2.8001655e-02
 3.0373478e-01  1.0032773e-03  2.7888444e-02
 3.0652794e-01  9.8993660e-04  2.7778018e-02
 3.0932822e-01  9.7657847e-04  2.7668834e-02
 3.1213551e-01  9.6313899e-04  2.7559410e-02
 3.1494972e-01  9.4931663e-04  2.7448991e-02
 3.1777072e-01  9.3471360e-04  2.7337938e-02
 3.2059844e-01  9.1903946e-04  2.7228299e-02
 3.2343275e-01  9.0218402e-04  2.7123308e-02
 3.2627355e-01  8.8418556e-04  2.7025291e-02
 3.2912075e-01  8.6522632e-04  2.6933913e-02
 3.3197423e-01  8.4564155e-04  2.6846570e-02
 3.3483389e-01  8.2581796e-04  2.6760373e-02
 3.3769963e-01  8.0601714e-04  2.6674218e-02
 3.4057133e-01  7.8633760e-04  2.6589240e-02
 3.4344890e-01  7.6688900e-04  2.6507052e-02
 3.4633223e-01  7.4797190e-04  2.6427950e-02
 3.4922121e-01  7.3004857e-04  2.6350988e-02
 3.5211574e-01  7.1353356e-04  2.6275061e-02
 3.5501571e-01  6.9858534e-04  2.6199523e-02
 3.5792101e-01  6.8502839e-04  2.6124365e-02
 3.6083153e-01  6.7242633e-04  2.6050106e-02
 3.6374718e-01  6.6025117e-04  2.5977390e-02
 3.6666783e-01  6.4804320e-04  2.5906691e-02
 3.6959339e-01  6.3547217e-04  2.5838319e-02
 3.7252375e-01  6.2231201e-04  2.5772725e-02
 3.7545879e-01  6.0841634e-04  2.5710792e-02
 3.7839842e-01  5.9372436e-04  2.5653215e-02
 3.8134252e-01  5.7823826e-04  2.5599633e-02
 3.8429098e-01  5.6195580e-04  2.5548917e-02
 3.8724370e-01  5.4484674e-04  2.5500079e-02
 3.9020057e-01  5.2693763e-04  2.5452733e-02
 3.9316148e-01  5.0843883e-04  2.5406933e-02
 3.9612631e-01  4.8978948e-04  2.5362868e-02
 3.9909497e-01  4.7156357e-04  2.5320603e-02
 4.0206734e-01  4.5428672e-04  2.5279842e-02
 4.0504331e-01  4.3828375e-04  2.5239740e-02
 4.0802277e-01  4.2365794e-04  2.5198905e-02
 4.1100562e-01  4.1038048e-04  2.5155956e-02
 4.1399174e-01  3.9836761e-04  2.5110571e-02
 4.1698102e-01  3.8748082e-04  2.5064225e-02
 4.1997336e-01  3.7751616e-04  2.5019839e-02
 4.2296864e-01  3.6824312e-04  2.4980255e-02
 4.2596675e-01  3.5943404e-04  2.4946340e-02
 4.2896759e-01  3.5081334e-04  2.4916472e-02
 4.3197104e-01  3.4198609e-04  2.4888133e-02
 4.3497699e-01  3.3246531e-04  2.4860028e-02
 4.3798533e-01  3.2181253e-04  2.4832772e-02
 4.4099596e-01  3.0979855e-04  2.4807934e-02
 4.4400875e-01  2.9649788e-04  2.4786434e-02
 4.4702361e-01  2.8227295e-04  2.4767467e-02
 4.5004041e-01  2.6762759e-04  2.4748718e-02
 4.5305905e-01  2.5297480e-04  2.4727937e-02
 4.5607942e-01  2.3845257e-04  2.4704572e-02
 4.5910140e-01  2.2390465e-04  2.4679903e-02
 4.6212489e-01  2.0900945e-04  2.4655653e-02
 4.6514977e-01  1.9345048e-04  2.4632599e-02
 4.6817593e-01  1.7705148e-04  2.4610567e-02
 4.7120326e-01  1.5985403e-04  2.4589455e-02
 4.7423165e-01  1.4211770e-04  2.4569980e-02
 4.7726099e-01  1.2422798e-04  2.4553488e-02
 4.8029117e-01  1.0655042e-04  2.4541146e-02
 4.8332207e-01  8.9311474e-05  2.4533118e-02
 4.8635358e-01  7.2559951e-05  2.4528442e-02
 4.8938560e-01  5.6203300e-05  2.4525771e-02
 4.9241801e-01  4.0082158e-05  2.4524213e-02
 4.9545069e-01  2.4048587e-05  2.4523428e-02
 4.9848355e-01  8.0190932e-06  2.4523173e-02
 5.0151645e-01 -8.0190932e-06  2.4523173e-02
