 3.4344890e-01  9.4256608e-04  4.0392210e-02
 3.4633223e-01  9.0421352e-04  4.0213703e-02
 3.4922121e-01  8.6802575e-04  4.0043009e-02
 3.5211574e-01  8.3369099e-04  3.9880101e-02
 3.5501571e-01  8.0095716e-04  3.9724824e-02
 3.5792101e-01  7.6964469e-04  3.9576829e-02
 3.6083153e-01  7.3965334e-04  3.9435550e-02
 3.6374718e-01  7.1095462e-04  3.9300255e-02
 3.6666783e-01  6.8356620e-04  3.9170181e-02
 3.6959339e-01  6.5751536e-04  3.9044701e-02
 3.7252375e-01  6.3280642e-04  3.8923457e-02
 3.7545879e-01  6.0940429e-04  3.8806354e-02
 3.7839842e-01  5.8723496e-04  3.8693416e-02
 3.8134252e-01  5.6619479e-04  3.8584610e-02
 3.8429098e-01  5.4615965e-04  3.8479737e-02
 3.8724370e-01  5.2699058e-04  3.8378427e-02
 3.9020057e-01  5.0853779e-04  3.8280209e-02
 3.9316148e-01  4.9064693e-04  3.8184577e-02
 3.9612631e-01  4.7317048e-04  3.8091036e-02
 3.9909497e-01  4.5598460e-04  3.7999145e-02
 4.0206734e-01  4.3900651e-04  3.7908602e-02
 4.0504331e-01  4.2220382e-04  3.7819348e-02
 4.0802277e-01  4.0558813e-04  3.7731644e-02
 4.1100562e-01  3.8919461e-04  3.7646050e-02
 4.1399174e-01  3.7305824e-04  3.7563306e-02
 4.1698102e-01  3.5719919e-04  3.7484158e-02
 4.1997336e-01  3.4162062e-04  3.7409159e-02
 4.2296864e-01  3.2631316e-04  3.7338565e-02
 4.2596675e-01  3.1125916e-04  3.7272334e-02
 4.2896759e-01  2.9643578e-04  3.7210217e-02
 4.3197104e-01  2.8181943e-04  3.7151873e-02
 4.3497699e-01  2.6739242e-04  3.7096967e-02
 4.3798533e-01  2.5314779e-04  3.7045249e-02
 4.4099596e-01  2.3908885e-04  3.6996596e-02
 4.4400875e-01  2.2522357e-04  3.6951016e-02
 4.4702361e-01  2.1155703e-04  3.6908595e-02
 4.5004041e-01  1.9808548e-04  3.6869424e-02
 4.5305905e-01  1.8479457e-04  3.6833552e-02
 4.5607942e-01  1.7166416e-04  3.6800964e-02
 4.5910140e-01  1.5867929e-04  3.6771551e-02
 4.6212489e-01  1.4584241e-04  3.6745123e-02
 4.6514977e-01  1.3317876e-04  3.6721504e-02
 4.6817593e-01  1.2073013e-04  3.6700692e-02
 4.7120326e-01  1.0853899e-04  3.6682931e-02
 4.7423165e-01  9.6630335e-05  3.6668627e-02
 4.7726099e-01  8.4998722e-05  3.6658131e-02
 4.8029117e-01  7.3604050e-05  3.6651517e-02
 4.8332207e-01  6.2375436e-05  3.6648463e-02
 4.8635358e-01  5.1221097e-05  3.6648254e-02
 4.8938560e-01  4.0043861e-05  3.6649899e-02
 4.9241801e-01  2.8763185e-05  3.6652317e-02
 4.9545069e-01  1.7340467e-05  3.6654532e-02
 4.9848355e-01  5.7960894e-06  3.6655826e-02
 5.0151645e-01 -5.7960894e-06  3.6655826e-02
